0.14567058,0.06032984,4.6059947
0.24560547,0.12450665,11.062948
0.34554037,0.18815082,34.182167
0.44547528,0.2168971,133.11131
0.54541016,0.21648408,130.63969
0.64534509,0.21686952,130.73976
0.74527997,0.21583088,128.73007
0.84521484,0.21601179,124.98705
0.94514978,0.21547803,122.78305
1.0450847,0.21551031,117.80936
1.1450195,0.21581163,110.82484
1.2449545,0.21507646,105.03949
1.3448894,0.21516734,99.052734
1.4448242,0.21520378,94.775757
1.5447592,0.21519831,90.2631
1.6446941,0.21558602,81.64444
1.7446289,0.21325271,78.126747
1.8445638,0.214754,70.816864
1.9444988,0.21389081,70.001442
2.0444336,0.21408519,65.650223
2.1443686,0.21377027,64.289558
2.2443035,0.2145911,60.410725
2.3442383,0.21406828,62.295181
2.4441733,0.21373358,62.727592
2.5441082,0.21401545,65.043732
2.644043,0.2134476,64.016136
2.743978,0.21357693,64.158493
2.8439128,0.21345437,65.418915
2.9438477,0.21278244,67.752014
3.0437827,0.21376741,66.598404
3.1437175,0.21240428,68.209763
3.2436523,0.21297526,66.824615
3.3435874,0.21263516,66.593483
3.4435222,0.21200928,63.15308
3.543457,0.21209152,61.394989
3.6433921,0.21243708,59.229774
3.7433269,0.21305878,56.575687
3.8432617,0.2127382,54.183491
3.9431968,0.21271738,50.406055
4.0431318,0.21215709,47.497639
4.1430664,0.21295418,44.509884
4.2430015,0.21278374,44.324505
4.3429365,0.21153329,42.208691
4.4428711,0.21248078,41.387611
4.5428061,0.21314128,42.859337
4.6427412,0.21183176,41.41951
4.7426758,0.2116517,42.614307
4.8426108,0.21176696,44.120491
4.9425459,0.21197851,47.528442
5.0424805,0.21216021,49.873749
5.1424155,0.21168421,50.451805
5.2423506,0.21188848,52.476437
5.3422852,0.2123806,53.354206
5.4422202,0.21227106,55.543301
5.5421553,0.21147943,56.543968
5.6420898,0.21203037,57.691696
5.7420249,0.21142219,58.499882
5.84196,0.2118112,56.115204
5.9418945,0.21126314,56.421616
6.0418296,0.21253622,52.539368
6.1417646,0.2122492,51.4034
6.2416992,0.21259606,48.390903
6.3416343,0.21219404,50.436859
6.4415693,0.21183124,47.27029
6.5415039,0.21237983,46.654137
6.641439,0.21283995,43.362293
6.741374,0.21232986,46.012054
6.8413086,0.21263932,42.626156
6.9412436,0.21223411,43.592926
7.0411787,0.21277931,44.85936
7.1411133,0.21233195,46.741631
7.2410483,0.21231034,49.169144
7.3409834,0.21267264,52.491745
7.440918,0.21263959,53.70277
7.540853,0.21248314,57.227383
7.6407881,0.21245919,59.833397
7.7407227,0.21252477,62.679104
7.8406577,0.21404251,61.813915
7.9405928,0.2124899,64.965355
8.0405273,0.21292841,64.119301
8.1404629,0.21168266,67.805595
8.2403975,0.2119806,64.738373
8.340332,0.21296459,66.191872
8.4402676,0.21357407,64.96244
8.5402021,0.21204624,63.666061
8.6401367,0.21236265,61.217449
8.7400723,0.21237826,60.951366
8.8400068,0.21334769,58.264332
8.9399414,0.21233949,54.531326
9.0398769,0.21258695,53.482578
9.1398115,0.21349418,53.041229
9.2397461,0.21300961,53.085709
9.3396816,0.21335289,55.202026
9.4396162,0.21368648,56.154026
9.5395508,0.2129932,58.590477
9.6394863,0.21338411,59.651798
9.7394209,0.21275407,64.545334
9.8393555,0.2132691,66.175285
9.939291,0.21362585,69.600327
10.039226,0.21231322,70.643105
