0.17008464,0.052694187,9.5985374
0.27001953,0.10575431,16.114685
0.36995444,0.15705286,16.4144
0.46988934,0.2059405,45.866943
0.56982422,0.21864292,114.24407
0.66975915,0.21900591,109.36863
0.76969403,0.21811123,101.37674
0.86962891,0.21811463,96.643066
0.96956384,0.21743098,91.497482
1.0694988,0.21819529,86.842049
1.1694336,0.21800376,81.506256
1.2693685,0.2179244,79.978607
1.3693035,0.21722509,75.919868
1.4692383,0.21750852,76.406967
1.5691732,0.21723758,73.997643
1.6691082,0.21717565,77.878471
1.769043,0.21709472,75.898315
1.8689779,0.21726653,75.566887
1.9689128,0.21746819,79.07692
2.0688477,0.21708977,78.903206
2.1687827,0.21657632,78.632477
2.2687175,0.21587655,77.819595
2.3686523,0.21612608,76.537117
2.4685874,0.21646078,75.147591
2.5685222,0.21619283,74.405258
2.668457,0.21571463,70.351257
2.7683921,0.21610917,65.408546
2.8683269,0.21633698,63.281254
2.9682617,0.21513689,60.551105
3.0681968,0.21554939,56.66959
3.1681316,0.21617188,54.997532
3.2680664,0.21537478,50.021423
3.3680015,0.21584427,50.007206
3.4679363,0.21554549,45.090885
3.5678711,0.21464951,45.050056
3.6678061,0.21582554,43.983624
3.767741,0.21568444,45.450569
3.8676758,0.21550672,46.447777
3.9676108,0.21407439,46.085361
4.0675459,0.21519862,50.082672
4.1674805,0.21469428,50.395145
4.2674155,0.21474475,51.418552
4.3673506,0.21575606,55.657795
4.4672852,0.21482177,57.182209
4.5672202,0.21516922,59.812599
4.6671553,0.21564749,60.870007
4.7670898,0.21542241,60.615631
4.8670249,0.21552388,60.604332
4.96696,0.21461283,57.382713
5.0668945,0.21531546,57.776302
5.1668296,0.21538442,57.39183
5.2667646,0.21476141,54.395191
5.3666992,0.21542293,52.101467
5.4666343,0.21492013,50.073009
5.5665693,0.21560664,47.145092
5.6665039,0.21590361,44.601051
5.766439,0.21594393,43.299801
5.866374,0.21545494,42.350349
5.9663086,0.21504921,45.298363
6.0662436,0.21463442,41.85833
6.1661787,0.21503904,43.407711
6.2661133,0.21549527,44.504627
6.3660483,0.21534018,48.893158
6.4659834,0.21625216,49.965282
6.565918,0.21531571,53.86211
6.665853,0.2164384,56.136875
6.7657881,0.21601836,58.22681
6.8657227,0.21520409,59.383102
6.9656577,0.21542059,64.045502
7.0655928,0.21564151,65.461411
7.1655273,0.21543255,65.606514
7.2654624,0.21556318,64.025597
7.3653975,0.21621859,64.745506
7.465332,0.21540341,64.529686
7.5652671,0.21486133,62.332394
7.6652021,0.21496099,61.691406
7.7651367,0.21624826,58.691669
7.8650718,0.21594445,58.13002
7.9650068,0.21570683,53.146435
8.0649414,0.21600822,54.468468
8.1648769,0.21705855,52.011421
8.2648115,0.21678819,51.674889
8.3647461,0.21626283,51.73267
8.4646816,0.2158154,53.977726
8.5646162,0.21561523,54.613014
8.6645508,0.21546769,55.597645
8.7644863,0.2152793,58.204933
8.8644209,0.21514529,59.586025
8.9643555,0.21596527,64.028145
9.064291,0.21643138,68.903412
9.1642256,0.21620715,69.565544
9.2641602,0.21598245,75.153244
9.3640957,0.21672757,76.008278
9.4640303,0.21507184,76.235031
9.5639648,0.21562172,77.180977
9.6639004,0.21638304,79.255775
9.763835,0.2158284,77.664841
9.8637695,0.21574222,77.014549
9.9637051,0.21602044,76.353195
10.06364,0.21627115,75.42981
10.163574,0.2165378,73.346664
10.26351,0.21614379,71.099243
10.363444,0.21635702,67.882004
10.463379,0.2168535,67.165192
10.563314,0.21657683,64.975952
10.663249,0.21623603,65.652077
10.763184,0.2154617,63.743561
10.863119,0.21598947,65.307343
10.963054,0.21590804,65.210732
11.062988,0.21745309,69.643555
11.162924,0.21685819,69.841194
11.262858,0.21604672,75.080147
11.362793,0.21818046,77.803551
11.462729,0.21675463,80.893379
11.562663,0.2167234,84.756714
11.662598,0.2162113,87.058228
11.762533,0.21677831,92.173416
11.862468,0.21763004,92.169952
11.962402,0.21713454,95.910072
12.062338,0.21787445,95.438652
12.162272,0.21814142,94.116211
12.262207,0.21735813,93.123962
12.362143,0.21819086,95.227341
12.462077,0.21796292,90.61821
12.562012,0.21695629,90.184883
12.661947,0.21832435,84.688499
12.761882,0.21824317,81.887123
12.861816,0.21803708,81.224815
12.961752,0.21765138,79.036087
13.061687,0.21815443,78.281174
13.161621,0.21755797,79.419289
13.261557,0.21733861,78.073921
13.361491,0.21779606,80.200989
13.461426,0.21704997,81.342926
13.561361,0.21813414,86.112289
13.661296,0.21863616,89.346481
13.76123,0.21788719,93.939392
13.861166,0.21804176,95.29187
13.961101,0.21841855,101.10273
14.061035,0.21737348,103.55923
14.160971,0.21834803,107.92752
14.260905,0.21769068,109.38905
14.36084,0.21779814,109.41019
14.460775,0.21796682,113.31399
14.56071,0.2185646,110.73788
14.660645,0.21820778,109.21023
14.76058,0.21850631,105.73793
14.860515,0.21923913,106.42608
14.960449,0.21864656,102.86871
15.060385,0.21922794,102.58152
15.160319,0.21849589,97.88549
15.260254,0.2188542,98.385895
15.360189,0.21835636,95.643532
15.460124,0.21910043,94.582748
15.560059,0.21866295,94.047852
15.659994,0.21927868,95.042694
15.759929,0.21880633,94.383476
15.859863,0.21921648,100.75362
15.959799,0.2192995,100.91749
16.059734,0.21892707,105.62691
16.159668,0.21909523,108.60419
16.259604,0.2188118,115.24384
16.359539,0.21899134,120.02486
16.459473,0.22000785,120.59909
16.559408,0.21886487,123.41654
16.659344,0.21929924,127.94274
16.759277,0.21954201,126.65388
16.859213,0.21974193,128.13396
16.959148,0.21964662,127.45145
17.059082,0.21917225,126.1609
17.159018,0.21892056,125.70316
17.258953,0.21951079,122.56976
17.358887,0.2195441,119.62617
17.458822,0.21984887,116.6869
17.558758,0.22011141,115.30891
17.658691,0.21931016,113.70084
17.758627,0.22116333,109.39452
17.858562,0.21942206,109.3258
17.958496,0.21994801,108.2832
18.058432,0.21953654,111.8707
18.158367,0.21935518,113.23834
18.258301,0.2191046,113.66638
18.358236,0.21956544,116.22131
18.458172,0.22036286,119.89175
18.558105,0.22040188,125.81344
18.658041,0.21920504,128.43459
18.757977,0.22050889,133.73788
18.85791,0.21967368,137.10811
18.957846,0.22071706,138.96613
19.057781,0.22090182,142.00323
19.157715,0.22159249,144.9826
19.25765,0.22129583,144.13431
19.357586,0.21999173,144.18121
19.45752,0.22079201,143.27898
19.557455,0.22124614,142.90202
19.657391,0.22098561,138.03836
19.757324,0.22084482,135.63637
19.85726,0.22063282,134.0097
19.957195,0.22082765,129.7459
20.057129,0.22028108,128.00325
20.157064,0.22074986,125.11599
20.257,0.22104909,124.1093
20.356934,0.22081646,122.4706
20.456869,0.22086278,123.91135
20.556805,0.2214158,127.76424
20.656738,0.22100121,127.06625
20.756674,0.22136167,130.30008
20.856609,0.2206697,135.2375
20.956543,0.2212745,142.08348
21.056479,0.22202423,144.16148
21.156414,0.22133201,149.57565
21.256348,0.22076988,153.49336
21.356283,0.2213216,155.56534
21.456219,0.22130832,158.44463
21.556152,0.22173455,162.74565
21.656088,0.22115655,160.46834
21.756023,0.22214809,159.86331
21.855957,0.22173585,160.0826
21.955893,0.22098039,158.57222
22.055828,0.22174418,154.4978
22.155762,0.2221455,151.50822
22.255697,0.22201721,150.1244
22.355633,0.22236016,147.12572
22.455566,0.2216401,146.09956
22.555502,0.22174002,142.36255
22.655437,0.22226831,140.30603
22.755371,0.22204323,141.66948
22.855307,0.22284684,141.9019
22.955242,0.22261706,142.14273
23.055176,0.22280468,143.18547
23.155111,0.22171269,148.2301
23.255047,0.22242945,153.98264
23.35498,0.22364347,157.90024
23.454916,0.22273885,163.74028
23.554852,0.22264178,165.24463
23.654785,0.22273338,166.47607
23.754721,0.22177514,173.2059
23.854656,0.22291656,174.49498
23.95459,0.22306547,179.31734
24.054525,0.2227594,175.22414
24.154461,0.2231922,178.51379
24.254395,0.22361822,174.53891
24.35433,0.22236927,176.2106
24.454266,0.22333661,170.95465
24.554199,0.22331788,171.51927
24.654135,0.22248383,166.20885
24.75407,0.22270891,163.54742
24.854004,0.22321743,157.82587
24.953939,0.22366714,160.77608
25.053875,0.22303087,156.79317
25.153809,0.22324033,156.95723
25.253744,0.22460033,156.39703
25.35368,0.22321588,158.07254
25.453613,0.22339022,158.34105
25.553549,0.22295326,163.59354
25.653484,0.22334911,167.45392
25.753418,0.22293296,170.48833
25.853354,0.22333479,175.05737
25.953289,0.22349846,179.31842
26.053223,0.22371788,184.63199
26.153158,0.22430889,188.58684
26.253094,0.2247951,192.12019
26.353027,0.22412798,195.95746
26.452963,0.2236138,192.23303
26.552898,0.22388183,196.72749
26.652832,0.22423214,193.06667
26.752768,0.22329888,192.13477
26.852703,0.22369187,186.75255
26.952637,0.22368588,186.17662
27.052572,0.22360593,180.00536
27.152508,0.22366063,177.26299
27.252441,0.2238826,175.05025
27.352377,0.22411107,174.21819
27.452312,0.22452487,174.41364
27.552246,0.22352917,169.58614
27.652182,0.22415556,172.83746
27.752117,0.22357392,173.37195
27.852051,0.22314171,172.51424
27.951986,0.22368953,178.54242
28.051922,0.2234053,180.95753
28.151855,0.22385892,187.6283
28.251791,0.22370201,192.90645
28.351727,0.22339672,197.01204
28.45166,0.22402598,202.10626
28.551596,0.22377045,208.22212
28.651531,0.22371711,211.55367
28.751465,0.22460006,211.22826
28.8514,0.22356221,212.40208
28.951336,0.22468022,211.53325
29.05127,0.2248971,212.18695
29.151205,0.22482893,207.42311
29.251141,0.22435416,206.49535
29.351074,0.2250209,203.66422
29.45101,0.22382301,199.12639
29.550945,0.2250542,195.61891
29.650879,0.22443561,192.15518
29.750814,0.22542715,191.44275
29.85075,0.2244122,187.22597
29.950684,0.22467631,183.73125
30.050619,0.22428912,187.04527
30.150555,0.22507736,188.4406
30.250488,0.22533737,190.0549
30.350424,0.22515211,194.43542
30.450359,0.2252143,199.88345
30.550293,0.2254066,205.95685
30.650229,0.22437316,208.72655
30.750164,0.22488591,213.60582
30.850098,0.2241665,217.68114
30.950033,0.22551069,221.44933
31.049969,0.22533348,224.16415
31.149902,0.22521482,223.70404
31.249838,0.22461334,226.08453
31.349773,0.22471717,228.36003
31.449707,0.22601894,225.70972
31.549643,0.22575352,225.7879
31.649578,0.2257707,223.61304
31.749512,0.22522497,217.62846
31.849447,0.22583678,213.22954
31.949383,0.22587687,211.04541
32.049316,0.22453606,208.6786
32.149254,0.22554529,208.21211
32.249187,0.22471924,205.55669
32.349121,0.22634296,200.90546
32.449059,0.22540711,202.43825
32.548992,0.22624922,205.35577
32.648926,0.22630179,208.19861
32.748863,0.2256244,208.74768
32.848797,0.22567825,216.88144
32.94873,0.22720875,218.18689
33.048668,0.22575013,224.61261
33.148602,0.22695635,225.54166
33.248535,0.22532411,231.9158
33.348473,0.22573479,234.4516
33.448406,0.22632241,238.42758
33.54834,0.22634713,241.80377
33.648277,0.22609648,242.21358
33.748211,0.22666745,240.55411
33.848145,0.22685532,243.24577
33.948082,0.22587401,240.36143
34.048016,0.22797202,237.00798
34.147949,0.22679158,233.02707
34.247887,0.22662009,231.2657
34.34782,0.22698523,227.86887
34.447754,0.22646396,223.75143
34.547691,0.22704144,220.54987
34.647625,0.22704196,220.18343
34.747559,0.22608347,218.57901
34.847496,0.22709322,220.09467
34.94743,0.22605276,221.58075
35.047363,0.22806908,221.60498
35.147301,0.22696598,227.22733
35.247234,0.22667994,231.11223
35.347168,0.22597964,234.78011
35.447105,0.2272379,238.62827
35.547039,0.22724727,244.3334
35.646973,0.22658341,247.57253
35.74691,0.22754058,250.96675
35.846844,0.22743358,255.00861
35.946777,0.22701985,256.79968
36.046715,0.22702582,257.8638
36.146648,0.22666536,259.88876
36.246582,0.2272608,258.15292
36.346519,0.22681239,255.59904
36.446453,0.22772638,254.33406
36.546387,0.22817504,249.20065
36.646324,0.2276184,248.40181
36.746258,0.22661489,243.87274
36.846191,0.22809485,238.24452
36.946129,0.22802094,236.88458
37.046062,0.22800872,237.34779
37.145996,0.22727199,235.34558
37.245934,0.22706825,236.02066
37.345867,0.22759472,239.16518
37.445801,0.22745934,237.8692
37.545738,0.22743982,242.13666
37.645672,0.22816569,245.18584
37.745605,0.22768371,250.42734
37.845543,0.22815579,254.63835
37.945477,0.2271869,260.64316
38.04541,0.22769229,262.27072
38.145348,0.2286692,267.38846
38.245281,0.22852972,270.67023
38.345215,0.22831322,272.43677
38.445152,0.22856277,275.77066
38.545086,0.22824426,276.45685
38.64502,0.22805399,275.99255
38.744957,0.228771,275.56525
38.844891,0.22771025,270.38843
38.944824,0.22827184,268.08139
39.044762,0.22793195,264.55826
39.144695,0.22857292,261.06281
